w1,w2,w3
0.32466,0.043361,0.10954
0.29728,0.035854,0.09736
0.30318,0.034421,0.097652
0.29558,0.037346,0.0981
0.25907,0.024555,0.079728
0.26801,0.025222,0.082342
0.33786,0.053586,0.12047
0.37,0.072192,0.14226
0.2681,0.027843,0.084368
0.26896,0.02428,0.081845
0.28212,0.028136,0.087892
0.27242,0.024043,0.082478
0.30719,0.038257,0.10153
0.25872,0.017015,0.073881
0.30795,0.039304,0.10251
0.36593,0.070486,0.14
0.35154,0.059451,0.12817
0.2863,0.030278,0.090513
0.25085,0.018304,0.073016
0.32136,0.043182,0.10863
0.26298,0.022571,0.079133
0.27074,0.023042,0.081319
0.29796,0.033128,0.095435
0.35224,0.058501,0.12761
0.24924,0.020584,0.074381
0.34114,0.0503,0.11873
0.28254,0.030899,0.090104
0.28513,0.027607,0.088195
0.30754,0.033531,0.097997
0.27974,0.031873,0.090189
0.3135,0.039137,0.10369
0.29717,0.032017,0.0944
0.32464,0.046792,0.11216
0.35729,0.062866,0.13214
0.36444,0.065658,0.13595
0.22024,0.011562,0.060658
0.30524,0.030949,0.095483
0.26008,0.024928,0.080253
0.24234,0.015575,0.068927
0.2789,0.025312,0.084975
0.32417,0.047403,0.11252
0.33206,0.048241,0.11501
0.35578,0.064392,0.13295
0.35682,0.061114,0.13069
0.31218,0.040661,0.10454
0.32033,0.047126,0.1114
0.3091,0.03798,0.10177
0.29259,0.032417,0.093627
0.23413,0.013893,0.065709
0.26022,0.023766,0.079397
0.28638,0.027553,0.088446
0.3752,0.074817,0.14549
0.31359,0.041846,0.10578
0.25986,0.023741,0.079293
0.28157,0.031491,0.090329
0.28164,0.026125,0.086241
0.24697,0.01909,0.072702
0.29078,0.030974,0.092097
0.26241,0.024403,0.0804
0.25988,0.022785,0.078567
0.35502,0.065111,0.13332
0.33699,0.051694,0.11882
0.26397,0.022354,0.079199
0.36915,0.074651,0.14394
0.34124,0.05819,0.12478
0.23768,0.016766,0.068739
0.30875,0.041202,0.10415
0.31311,0.042344,0.10605
0.30241,0.035729,0.098472
0.28259,0.027501,0.087515
0.33401,0.0516,0.11804
0.30236,0.037611,0.099898
0.27839,0.02868,0.08743
0.32787,0.047648,0.11358
0.32717,0.047967,0.11365
0.3425,0.052961,0.12108
0.29592,0.030655,0.093065
0.3448,0.058737,0.12604
0.3672,0.070355,0.14019
0.33164,0.046833,0.11384
0.35791,0.066044,0.13471
0.30633,0.04005,0.1027
0.24995,0.018718,0.073119
0.28438,0.032783,0.091976
0.26826,0.019616,0.078116
0.31025,0.037217,0.10145
0.31862,0.043799,0.10846
0.34028,0.04711,0.11609
0.32953,0.048636,0.11472
0.26681,0.023744,0.08093
0.29817,0.036116,0.097769
0.28263,0.03108,0.090261
0.27518,0.028809,0.086773
0.32966,0.047236,0.11368
0.24878,0.021937,0.075306
0.29397,0.032835,0.094272
0.28125,0.029977,0.089095
0.31501,0.040502,0.10509
0.34953,0.061806,0.1295
0.29739,0.033067,0.095253
0.29601,0.03367,0.095391
0.28989,0.031349,0.092176
0.27057,0.027481,0.084673
0.34675,0.057655,0.12567
0.24531,0.018231,0.071656
0.33283,0.044894,0.11264
0.30593,0.039714,0.10235
0.30341,0.037394,0.099979
0.30961,0.035835,0.10025
0.32387,0.045717,0.11116
0.37364,0.072372,0.14325
0.30319,0.041832,0.10332
0.32456,0.04917,0.11396
0.2617,0.022411,0.078709
0.27572,0.0261,0.084828
0.34935,0.056825,0.12565
0.24381,0.018409,0.07144
0.30012,0.037593,0.099358
0.29253,0.030303,0.091999
0.31459,0.043471,0.10726
0.2429,0.018055,0.070955
0.33955,0.051082,0.11895
0.30196,0.03856,0.10053
0.34524,0.05352,0.12215
0.3811,0.077957,0.14928
0.32545,0.046042,0.11178
0.26882,0.023965,0.081572
0.24604,0.018754,0.072229
0.34922,0.058157,0.12664
0.31176,0.038782,0.10301
0.29717,0.034812,0.096537
0.28597,0.030726,0.090778
0.30846,0.040917,0.10386
0.3482,0.052006,0.12169
0.26983,0.02366,0.081577
0.23865,0.01639,0.068681
0.2819,0.027898,0.087657
0.2484,0.015874,0.07058
0.31358,0.044206,0.10758
0.28237,0.031521,0.090539
0.35884,0.059914,0.13024
0.25106,0.019078,0.073656
0.28492,0.02777,0.08827
0.34184,0.050958,0.11939
0.34248,0.051076,0.11963
0.27542,0.032264,0.089472
0.35959,0.064809,0.13416
0.24536,0.023209,0.075475
0.35782,0.062125,0.13169
0.34307,0.05068,0.11947
0.2654,0.023404,0.08034
0.33053,0.044205,0.11157
0.33181,0.0496,0.116
0.24903,0.017626,0.072068
0.2824,0.030772,0.089971
0.26178,0.022305,0.078646
0.25657,0.019071,0.074948
0.28788,0.032549,0.092621
0.38397,0.081817,0.1529
0.32534,0.047171,0.11262
0.23606,0.012767,0.065302
0.35519,0.061131,0.13031
0.25893,0.023337,0.078766
0.37605,0.073725,0.14485
0.29809,0.036931,0.098375
0.33715,0.052937,0.1198
0.30174,0.035081,0.097818
0.36605,0.067148,0.13747
0.29509,0.029911,0.0923
0.28616,0.028436,0.089071
0.37928,0.07493,0.14653
0.27647,0.026705,0.085468
0.24874,0.021819,0.075208
0.36312,0.067828,0.1373
0.35669,0.059029,0.12906
0.26768,0.02676,0.083441
0.28248,0.02631,0.086579
0.31775,0.043526,0.10804
0.2504,0.02449,0.077641
0.33729,0.048024,0.11608
0.35288,0.05662,0.12632
0.32979,0.043554,0.1109
0.29386,0.028106,0.090631
0.37277,0.06948,0.14084
0.23895,0.016152,0.068569
0.4089,0.10218,0.17434
0.24977,0.018844,0.073175
0.25793,0.017615,0.074155
0.28297,0.030727,0.090071
0.29185,0.033501,0.094284
0.28246,0.030001,0.089398
0.39629,0.089829,0.16193
0.32465,0.047378,0.11261
0.32569,0.048148,0.11345
0.24183,0.018847,0.071309
0.37121,0.067195,0.13872
0.24019,0.017661,0.070015
0.23074,0.016345,0.066786
0.31026,0.037733,0.10185
0.31812,0.046131,0.11012
0.25912,0.021441,0.07736
0.35412,0.062956,0.13146
0.33092,0.049656,0.11583
0.26193,0.025228,0.080916
0.31955,0.038895,0.10493
0.30407,0.037004,0.099837
0.26577,0.023311,0.080356
0.27274,0.023819,0.082384
0.28418,0.028561,0.088701
0.27765,0.024666,0.084186
0.25137,0.017228,0.072314
0.28669,0.02921,0.089786
0.38163,0.079526,0.1506
0.37723,0.076277,0.14708
0.33578,0.050247,0.11742
0.28903,0.033265,0.093438
0.34621,0.058253,0.126
0.25983,0.02293,0.078664
0.30389,0.033682,0.097254
0.31206,0.041952,0.1055
0.35981,0.06575,0.13493
0.27382,0.024008,0.082781
0.29334,0.035997,0.096542
0.31662,0.04084,0.10572
0.31545,0.042016,0.10635
0.33838,0.04817,0.11645
0.28275,0.027887,0.08785
0.24464,0.018629,0.071803
0.30941,0.040804,0.104
0.39884,0.091297,0.16365
0.43455,0.12464,0.19756
0.34869,0.05707,0.12568
0.27208,0.021153,0.08019
0.34477,0.056745,0.12451
0.30074,0.036032,0.098311
0.32926,0.044618,0.11159
0.30696,0.039139,0.10215
0.30935,0.043864,0.10632
0.38072,0.078102,0.1493
0.28843,0.029767,0.090622
0.36074,0.067009,0.13612
0.32288,0.046318,0.11139
0.41061,0.10227,0.17481
0.38216,0.07984,0.15097
0.37999,0.079546,0.15023
0.26887,0.02079,0.079155
0.38225,0.079607,0.15081
0.37092,0.070687,0.14132
0.3368,0.049628,0.11719
0.24686,0.01849,0.072218
0.32394,0.046531,0.1118
0.37787,0.077099,0.14786
0.3501,0.05964,0.12798
0.22891,0.011424,0.062592
0.3565,0.064716,0.13336
0.37552,0.074315,0.14518
0.22941,0.013483,0.064284
0.26086,0.026629,0.081737
0.33386,0.05054,0.1172
0.35272,0.060863,0.12953
0.222,0.011677,0.06116
0.31991,0.04732,0.11145
0.2373,0.016123,0.06816
0.40347,0.093664,0.16655
0.31,0.04305,0.10586
0.21937,0.010234,0.059439
0.23807,0.01472,0.067267
0.34395,0.056691,0.12427
0.25315,0.020626,0.075333
0.3157,0.042533,0.1068
0.23429,0.013774,0.065656
0.41514,0.10831,0.1805
0.38981,0.083937,0.1559
0.37508,0.074488,0.14521
0.35024,0.057792,0.1266
0.38281,0.079225,0.15065
0.39683,0.090004,0.16219
0.24313,0.017712,0.070746
0.30698,0.038996,0.10204
0.28707,0.032068,0.092063
0.25392,0.016948,0.072701
0.34972,0.055142,0.12445
0.26372,0.024036,0.080426
0.29982,0.035737,0.097869
0.31688,0.040184,0.10528
0.29195,0.033645,0.094416
0.30324,0.032847,0.096464
0.3324,0.043534,0.1115
0.34646,0.057258,0.1253
0.39869,0.090678,0.16314
0.32215,0.048294,0.11272
0.35135,0.058849,0.12767
0.35312,0.057206,0.12683
0.23051,0.011327,0.062895
0.40177,0.096845,0.16859
0.28746,0.03007,0.090625
0.34233,0.053104,0.12115
0.25087,0.018769,0.073376
0.3751,0.073724,0.14463
0.38435,0.082805,0.15375
0.2476,0.014507,0.069346
0.34562,0.058066,0.12572
0.37054,0.070928,0.14142
0.30286,0.035438,0.098354
0.2614,0.018848,0.075914
0.29835,0.036557,0.09815
0.36715,0.068246,0.13857
0.34996,0.056494,0.12554
0.37551,0.074342,0.1452
0.33517,0.047706,0.11534
0.2992,0.03267,0.095377
0.3641,0.065042,0.1354
0.35726,0.059342,0.12943
0.40923,0.10234,0.17454
0.3246,0.043344,0.10951
0.32324,0.049389,0.11382
0.31489,0.039977,0.10466
0.40235,0.098103,0.16968
0.35485,0.058934,0.12855
0.35304,0.060914,0.12964
0.3487,0.057744,0.1262
0.26565,0.021322,0.078805
0.31848,0.046544,0.11052
0.29899,0.035754,0.097686
0.38131,0.078507,0.14975
0.30431,0.036867,0.099789
0.389,0.086244,0.15747
0.28539,0.033176,0.092514
0.3751,0.071944,0.14327
0.25896,0.018168,0.074819
0.31694,0.042774,0.10728
0.36895,0.068112,0.13889
0.41777,0.108,0.18088
0.28385,0.032341,0.091513
0.28987,0.035111,0.095047
0.28249,0.026342,0.086606
0.35042,0.05608,0.12533
0.25827,0.019695,0.075825
0.32649,0.048921,0.11423
0.34541,0.053581,0.12224
0.29151,0.028472,0.090357
0.28654,0.03467,0.093928
0.32681,0.048871,0.11426
0.25947,0.016775,0.073873
0.29362,0.031544,0.093202
0.32599,0.048269,0.11361
0.33164,0.050453,0.11661
0.26672,0.021574,0.079249
0.3825,0.084764,0.15481
0.38608,0.084184,0.15521
0.32711,0.046151,0.11225
0.3833,0.080663,0.15186
0.33834,0.05571,0.1222
0.36653,0.065362,0.13622
0.39014,0.084525,0.15643
0.34921,0.057962,0.12648
0.22681,0.011687,0.062299
0.40602,0.099278,0.17145
0.33071,0.043896,0.11137
0.38751,0.08476,0.15599
0.34893,0.05754,0.1261
0.32376,0.043837,0.10969
0.3257,0.047333,0.11282
0.39425,0.091374,0.16263
0.27427,0.025705,0.084184
0.41501,0.10636,0.17897
0.29898,0.034957,0.097074
0.26097,0.022051,0.078262
0.34583,0.058215,0.12588
0.32308,0.045244,0.11061
0.24206,0.015727,0.068976
0.27761,0.02753,0.086367
0.31056,0.035143,0.099941
0.38412,0.082232,0.15326
0.32791,0.052713,0.11746
0.29123,0.034225,0.094692
0.34189,0.052176,0.12034
0.21809,0.010585,0.059404
0.38984,0.087594,0.1587
0.39518,0.089437,0.16137
0.35495,0.059542,0.12904
0.34618,0.056442,0.12461
0.35985,0.060769,0.13113
0.26907,0.025718,0.082972
0.3234,0.042893,0.10889
0.34735,0.05366,0.12276
0.30606,0.039876,0.1025
0.35894,0.064895,0.13408
0.26943,0.026268,0.083476
0.39475,0.087473,0.15977
0.29686,0.034793,0.096449
0.35607,0.058629,0.12861
0.38487,0.082164,0.15338
0.37382,0.074411,0.14485
0.2281,0.013661,0.064113
0.39112,0.085731,0.15758
0.312,0.042898,0.10621
0.30579,0.03668,0.099994
0.37185,0.070248,0.14121
0.3209,0.042212,0.10778
0.26962,0.028684,0.085368
0.25474,0.020437,0.075561
0.30805,0.040441,0.1034
0.40648,0.096466,0.1694
0.34432,0.055331,0.12332
0.36405,0.067238,0.13707
0.37567,0.07396,0.14494
0.37856,0.074027,0.14567
0.2921,0.035049,0.095526
0.35999,0.062802,0.13272
0.28274,0.029147,0.08881
0.27058,0.029726,0.086392
0.28629,0.031898,0.091749
0.33438,0.053423,0.11952
0.3774,0.076515,0.1473
0.23557,0.016717,0.068207
0.2502,0.017681,0.072386
0.34513,0.056747,0.12459
0.33741,0.049061,0.1169
0.28573,0.029367,0.08968
0.34922,0.052948,0.12265
0.38809,0.08664,0.15756
0.35567,0.063545,0.13227
0.34193,0.053275,0.12119
0.31765,0.039002,0.10456
0.32855,0.047716,0.11379
0.30658,0.036168,0.099788
0.30404,0.03722,0.099995
0.31586,0.044344,0.10822
0.31959,0.03828,0.10446
0.32886,0.046995,0.11331
0.3901,0.085425,0.15711
0.35428,0.054341,0.12491
0.36357,0.066014,0.13602
0.35574,0.060438,0.12991
0.30973,0.045386,0.10758
0.34368,0.053382,0.12168
0.33357,0.041746,0.1104
0.40987,0.10273,0.17499
0.32768,0.042865,0.10987
0.35796,0.062035,0.13166
0.34835,0.05521,0.12418
0.42044,0.11191,0.1845
0.35578,0.063831,0.13252
0.25481,0.019987,0.075234
0.27869,0.027787,0.086816
0.35463,0.057921,0.12773
0.30579,0.036887,0.10015
0.38128,0.079096,0.15019
0.37648,0.07294,0.14435
0.34403,0.053452,0.12182
0.38525,0.083913,0.15481
0.40209,0.096554,0.16844
0.24419,0.015633,0.069405
0.30645,0.03723,0.10057
0.37251,0.074466,0.14459
0.3837,0.080791,0.15206
0.36184,0.062543,0.13296
0.30187,0.040935,0.10233
0.23334,0.013559,0.065267
0.29077,0.031005,0.09212
0.33534,0.053059,0.11947
0.39224,0.085108,0.15737
0.37261,0.074026,0.14428
0.3767,0.07502,0.146
0.27734,0.024981,0.084353
0.41274,0.10231,0.17535
0.38767,0.082241,0.1541
0.31183,0.033622,0.099076
0.31645,0.035728,0.10177
0.21395,0.0092713,0.057427
0.2592,0.023874,0.079239
0.28328,0.031757,0.090933
0.26331,0.023611,0.080005
0.31872,0.044321,0.10888
0.37192,0.075038,0.14489
0.39829,0.091046,0.16333
0.34618,0.060331,0.12758
0.4433,0.13257,0.20567
0.32285,0.035709,0.10326
0.28628,0.029687,0.090055
0.39595,0.092127,0.16361
0.21752,0.010231,0.059
0.38333,0.077572,0.14951
0.24956,0.018124,0.072573
0.37123,0.07017,0.141
0.39544,0.08886,0.16099
0.37728,0.071695,0.14359
0.24407,0.014081,0.068191
0.23171,0.011999,0.063692
0.36855,0.063896,0.13557
0.33704,0.054658,0.12109
0.37922,0.079419,0.14995
0.24917,0.016015,0.07087
0.35992,0.060471,0.13092
0.29153,0.034324,0.094837
0.35926,0.067475,0.13612
0.25995,0.023088,0.078815
0.22012,0.010492,0.059811
0.38889,0.084832,0.15637
0.38482,0.082953,0.15397
0.39173,0.084407,0.15671
0.32451,0.04936,0.1141
0.40985,0.10156,0.17409
0.36306,0.064372,0.13464
0.33729,0.045659,0.11427
0.37442,0.072522,0.14355
0.34481,0.055281,0.1234
0.39456,0.086595,0.15905
0.29956,0.037605,0.099235
0.33163,0.046036,0.11323
0.28667,0.027687,0.088619
0.31644,0.043969,0.10807
0.36502,0.061804,0.13314
0.34012,0.054076,0.12137
0.36017,0.063645,0.13341
0.27769,0.025335,0.084707
0.30118,0.037485,0.099524
0.39615,0.087627,0.16021
0.28201,0.031244,0.090242
0.33728,0.050999,0.11835
0.22774,0.013181,0.063661
0.39617,0.091562,0.16323
0.41764,0.10859,0.1813
0.41582,0.10762,0.18013
0.23117,0.012588,0.064014
0.35862,0.062712,0.13233
0.23871,0.016016,0.068409
0.40096,0.090747,0.16373
0.24468,0.010986,0.065967
0.3573,0.061847,0.13136
0.34081,0.051997,0.11995
0.39466,0.089526,0.16132
0.3153,0.042829,0.10693
0.34292,0.053844,0.12185
0.34736,0.053461,0.12261
0.44235,0.13165,0.20475
0.37786,0.076041,0.14705
0.31179,0.043194,0.10639
0.36428,0.06877,0.1383
0.39139,0.087763,0.1592
0.39548,0.089563,0.16154
0.37217,0.070063,0.14114
0.37034,0.072016,0.1422
0.28098,0.027167,0.086882
0.35419,0.062353,0.13101
0.38515,0.078768,0.15085
0.2888,0.03134,0.091913
0.24687,0.015413,0.069868
0.36557,0.07064,0.14003
0.2488,0.019012,0.073073
0.34314,0.051624,0.12021
0.35115,0.056908,0.12613
0.31995,0.044654,0.10942
0.29782,0.033824,0.095934
0.24072,0.01297,0.066554
0.41516,0.10625,0.17892
0.27159,0.017447,0.07724
0.29287,0.034857,0.095561
0.29255,0.034196,0.094978
0.30743,0.040768,0.10351
0.36082,0.067262,0.13633
0.38398,0.075563,0.14812
0.30294,0.036115,0.098891
0.31431,0.045523,0.10876
0.35739,0.056952,0.12764
0.36199,0.062017,0.13259
0.38407,0.07758,0.14969
0.41264,0.10457,0.17705
0.37996,0.078408,0.14935
0.43207,0.12147,0.19454
0.29086,0.032294,0.093128
0.24132,0.014672,0.067996
0.28335,0.027561,0.08774
0.41481,0.10523,0.17807
0.22725,0.010538,0.061523
0.38567,0.082002,0.15345
0.37015,0.070415,0.14093
0.41556,0.10692,0.17953
0.41207,0.10376,0.17629
0.2881,0.025424,0.087225
0.26111,0.022359,0.07853
0.39787,0.092282,0.16418
0.24627,0.015661,0.069916
0.38269,0.079213,0.15061
0.38838,0.08467,0.15612
0.29143,0.02841,0.090292
0.24768,0.0124,0.067754
0.40199,0.094074,0.16652
0.41528,0.10748,0.1799
0.37695,0.073068,0.14456
0.36217,0.068734,0.13777
0.33471,0.054474,0.12041
0.38478,0.082831,0.15387
0.38145,0.080626,0.1514
0.30712,0.04009,0.10291
0.38585,0.084374,0.1553
0.33644,0.056715,0.12253
0.41176,0.10236,0.17515
0.3807,0.076334,0.14794
0.36695,0.072061,0.14144
0.24694,0.014849,0.069453
0.30855,0.035733,0.099919
0.32175,0.040501,0.10667
0.39027,0.087608,0.15881
0.39672,0.092485,0.16406
0.36354,0.068227,0.13771
0.35207,0.063089,0.13108
0.36242,0.067525,0.13691
0.36972,0.070861,0.14117
0.32638,0.051412,0.1161
0.3164,0.03746,0.10309
0.32541,0.038194,0.10577
0.27477,0.025374,0.084048
0.25261,0.013448,0.069715
0.38901,0.079719,0.15248
0.26741,0.025925,0.082739
0.34942,0.057872,0.12647
0.39907,0.093866,0.16567
0.40521,0.095525,0.16838
0.3008,0.028419,0.092503
0.37123,0.075283,0.14491
0.36274,0.063717,0.13407
0.39312,0.086136,0.15836
0.36725,0.066634,0.13736
0.35606,0.062555,0.13161
0.37861,0.077993,0.14872
0.31899,0.046701,0.11076
0.34239,0.055868,0.12328
0.36955,0.068939,0.13967
0.36332,0.063073,0.13371
0.36959,0.065154,0.13678
0.41446,0.10684,0.17921
0.31832,0.044967,0.10928
0.32531,0.047083,0.11254
0.38103,0.073844,0.14612
0.34553,0.056822,0.12475
0.31628,0.044924,0.10877
0.37648,0.076168,0.14682
0.35121,0.058475,0.12735
0.22094,0.0094952,0.059243
0.25741,0.018485,0.074697
0.32356,0.044684,0.1103
0.42158,0.11209,0.1849
0.34472,0.051254,0.1203
0.32851,0.04926,0.11496
0.37147,0.068702,0.13993
0.25806,0.016834,0.073588
0.39406,0.089439,0.16111
0.30916,0.043797,0.10623
0.3394,0.055109,0.122
0.39831,0.091116,0.16339
0.39009,0.084083,0.15608
0.25597,0.020749,0.07609
0.34296,0.055258,0.12295
0.39133,0.084528,0.15671
0.40686,0.098334,0.17092
0.23982,0.01312,0.066457
0.36881,0.067765,0.13859
0.22702,0.012498,0.062969
0.40136,0.095433,0.16741
0.37835,0.078968,0.1494
0.31836,0.043515,0.10818
0.37508,0.07464,0.14532
0.31797,0.038352,0.10414
0.31481,0.034121,0.10016
0.4094,0.1018,0.17417
0.25907,0.020165,0.076373
0.24601,0.014453,0.068932
0.33894,0.055615,0.12227
0.36433,0.066658,0.13669
0.26699,0.016428,0.075379
0.38336,0.077452,0.14942
0.36595,0.073474,0.14229
0.394,0.088357,0.16027
0.33453,0.053046,0.11927
0.35663,0.062003,0.13132
0.40171,0.091785,0.1647
0.30616,0.037868,0.10099
0.386,0.082614,0.15399
0.31868,0.041934,0.10704
0.28767,0.031289,0.091607
0.33322,0.049602,0.11633
0.38747,0.083067,0.15468
0.38962,0.082039,0.1544
0.33703,0.054398,0.12089
0.28655,0.02456,0.0862
0.40854,0.10169,0.17388
0.38265,0.078964,0.15041
0.41162,0.10242,0.17517
0.43346,0.12316,0.19617
0.31246,0.043188,0.10654
0.3202,0.050255,0.11377
0.24688,0.015527,0.069957
0.30209,0.029918,0.093953
0.39465,0.08818,0.16028
0.3898,0.084849,0.1566
0.40418,0.097375,0.16956
0.35793,0.056581,0.12748
0.4107,0.1032,0.17555
0.34361,0.05936,0.12624
0.32757,0.046312,0.11248
0.38222,0.077559,0.14924
0.3526,0.062879,0.13104
0.36751,0.068565,0.1389
0.29159,0.022291,0.08565
0.3609,0.064964,0.13459
0.39418,0.085744,0.15831
0.42134,0.11121,0.18417
0.30615,0.04133,0.10363
0.26918,0.023419,0.081241
0.37426,0.073414,0.1442
0.31157,0.038322,0.10261
0.41654,0.10792,0.18053
0.38506,0.079777,0.1516
0.24185,0.014088,0.067675
0.32876,0.045998,0.11252
0.36224,0.071508,0.13991
0.27511,0.020331,0.080274
0.36095,0.065186,0.13477
0.35949,0.066453,0.1354
0.30622,0.03413,0.098145
0.35061,0.056649,0.12581
0.31874,0.042171,0.10724
0.28908,0.033486,0.093619
0.33968,0.051674,0.11943
0.28192,0.019061,0.080904
0.39455,0.087362,0.15964
0.28406,0.025924,0.086656
0.40128,0.093888,0.16621
0.39877,0.093884,0.16561
0.36486,0.069774,0.1392
0.31701,0.04451,0.10862
0.31485,0.044742,0.10829
0.34942,0.061751,0.12943
0.29552,0.022987,0.087106
0.3501,0.057717,0.12651
0.35972,0.064468,0.13393
0.30912,0.042649,0.10534
0.25538,0.017202,0.073237
0.32077,0.048003,0.11218
0.24905,0.013482,0.068903
0.39163,0.086328,0.15816
0.34676,0.059715,0.12725
0.39832,0.0941,0.16568
0.43305,0.12237,0.19546
0.34701,0.056012,0.12447
0.32998,0.040322,0.10847
0.34011,0.047354,0.11623
0.34919,0.058303,0.12674
0.39701,0.08923,0.16164
0.32702,0.048837,0.11429
0.36157,0.068074,0.13712
0.3262,0.045504,0.11154
0.30434,0.038263,0.10086
0.38546,0.081895,0.15331
0.3745,0.069523,0.14128
0.41321,0.10564,0.178
0.41117,0.10186,0.17463
0.34837,0.053977,0.12324
0.39121,0.087022,0.15859
0.40752,0.097813,0.17068
0.36567,0.066967,0.13724
0.23232,0.012066,0.063884
0.36228,0.068291,0.13746
0.32432,0.045392,0.11102
0.36602,0.070411,0.13996
0.37059,0.069572,0.14039
0.35717,0.062406,0.13175
0.33564,0.050374,0.11749
0.27485,0.024757,0.083596
0.37661,0.074241,0.14538
0.35955,0.06671,0.13561
0.26935,0.025466,0.082843
0.34294,0.053956,0.12194
0.42351,0.11323,0.18623
0.34621,0.054286,0.12297
0.42494,0.11661,0.18915
0.35475,0.060174,0.12948
0.42168,0.11136,0.18437
0.3056,0.035826,0.099297
0.42844,0.11954,0.19221
0.38142,0.077523,0.14902
0.38123,0.080426,0.1512
0.40786,0.098797,0.17151
0.25283,0.014781,0.070787
0.40924,0.10079,0.17336
0.26356,0.021691,0.078595
0.3277,0.042299,0.10944
0.37911,0.07611,0.1474
0.27658,0.027317,0.085962
0.42215,0.11346,0.18609
0.36955,0.073066,0.14282
0.37524,0.075187,0.14578
0.36118,0.062141,0.1325
0.28743,0.029149,0.089915
0.29937,0.038393,0.099794
0.35786,0.0609,0.13077
0.37294,0.067895,0.13966
0.34558,0.059203,0.12658
0.43968,0.12994,0.20281
0.41408,0.10606,0.17853
0.3761,0.073255,0.14451
0.24374,0.016443,0.06992
0.23999,0.015395,0.068235
0.36327,0.064865,0.13507
0.39423,0.084283,0.1572
0.33444,0.047431,0.11495
0.2518,0.013793,0.06979
0.39669,0.089277,0.1616
0.31834,0.041937,0.10697
0.35868,0.060863,0.13093
0.38004,0.078296,0.14929
0.29892,0.035519,0.09749
0.389,0.087936,0.15877
0.28853,0.03389,0.0938
0.26091,0.016676,0.074136
0.23305,0.011706,0.063781
0.2452,0.0095566,0.064996
0.42194,0.11251,0.18531
0.37284,0.073969,0.14428
0.40635,0.09871,0.17109
0.39058,0.085405,0.1572
0.36322,0.06406,0.13444
0.29308,0.03756,0.097676
0.35339,0.06446,0.13244
0.30094,0.03748,0.099464
0.36699,0.071802,0.14125
0.35853,0.06534,0.13432
0.38165,0.074067,0.14643
0.38207,0.075499,0.14763
0.40912,0.10185,0.17414
0.3843,0.080135,0.1517
0.41724,0.10883,0.18139
0.38872,0.087107,0.15807
0.39279,0.086545,0.15859
0.36911,0.069622,0.14008
0.41024,0.10081,0.17361
0.36848,0.072838,0.14239
0.36259,0.063174,0.13362
0.32889,0.044256,0.11122
0.37279,0.073415,0.14385
0.34163,0.056572,0.12364
0.24611,0.013992,0.068603
0.25816,0.015707,0.07275
0.40893,0.09926,0.17212
0.40712,0.097762,0.17054
0.4326,0.12349,0.19621
0.44012,0.12967,0.20271
0.39643,0.091526,0.16326
0.39061,0.084117,0.15623
0.42762,0.11768,0.1906
0.42286,0.11421,0.18683
0.28225,0.030437,0.089681
0.33848,0.049347,0.11737
0.27127,0.025878,0.083612
0.37534,0.07397,0.14487
0.32172,0.040694,0.10681
0.24877,0.014901,0.069922
0.4262,0.11732,0.18999
0.37881,0.078147,0.14888
0.34283,0.056235,0.12366
0.31945,0.042236,0.10746
0.39606,0.088344,0.16074
0.31743,0.03891,0.10444
0.37425,0.075317,0.14565
0.44374,0.13348,0.20647
0.37824,0.074051,0.14562
0.40625,0.10003,0.17207
0.40861,0.10075,0.17318
0.40246,0.095146,0.16745
0.32513,0.038723,0.1061
0.31726,0.041763,0.10658
0.38288,0.076508,0.14859
0.31619,0.046633,0.11005
0.3937,0.089175,0.16082
0.33446,0.048797,0.11601
0.37293,0.070541,0.14168
0.41341,0.10498,0.17755
0.27618,0.027016,0.085638
0.25792,0.019566,0.075645
0.36377,0.066454,0.1364
0.34547,0.053088,0.12188
0.33519,0.037391,0.10746
0.4251,0.11638,0.18901
0.27033,0.019787,0.078733
0.38598,0.084996,0.15581
0.33398,0.048554,0.11571
0.39398,0.088748,0.16056
0.32434,0.042729,0.10898
0.27618,0.026164,0.084985
0.37956,0.075466,0.14701
0.36213,0.064083,0.1342
0.27503,0.019361,0.079513
0.41583,0.10594,0.17885
0.33251,0.05317,0.11889
0.41816,0.10897,0.18171
0.38679,0.083597,0.15493
0.27697,0.025735,0.084842
0.34023,0.058373,0.12469
0.30641,0.034189,0.098236
0.40185,0.095686,0.16772
0.34766,0.058157,0.12627
0.29295,0.028666,0.090845
0.38143,0.077423,0.14895
0.38183,0.082923,0.15325
0.37309,0.071716,0.14262
0.35291,0.056771,0.12644
0.39721,0.090587,0.16272
0.44496,0.13411,0.20724
0.391,0.081662,0.15444
0.40658,0.097194,0.16998
0.28204,0.021483,0.082785
0.35489,0.057599,0.12754
0.40999,0.10034,0.17319
0.36274,0.064525,0.13469
0.3586,0.063087,0.13261
0.42843,0.11826,0.19123
0.2708,0.018574,0.077914
0.43267,0.12169,0.19485
0.39661,0.089199,0.16152
0.40494,0.096628,0.16917
0.32161,0.044778,0.10991
0.26797,0.021843,0.07975
0.33752,0.053087,0.12
0.4239,0.1154,0.18798
0.38914,0.086088,0.15739
0.41059,0.10412,0.17623
0.38038,0.080512,0.15106
0.24927,0.013227,0.068761
0.25062,0.019668,0.074003
0.38993,0.086144,0.15762
0.41161,0.1039,0.1763
